quest_id,name,state,zone,required_level,quest_level,earliest_completion_level,task_class,objective_summary,time_optimistic_min,time_central_min,time_pessimistic_min,distance_index,missing_group_prerequisites,missing_single_prerequisites,next_quest,route_flags,confidence,xp_at_35,xp_at_36,xp_at_37,xp_at_38,xp_at_39,xp_at_40,xp_at_41,xp_at_42,xp_at_43,xp_at_44,xp_at_45,xp_at_46,xp_at_47,xp_at_48,xp_at_49,xp_at_50,xp_at_51,xp_at_52,xp_at_53,xp_at_54
243,进入沙漠,future_level,塔纳利斯,38,46,38,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,238,379,cross_zone_or_multi_zone,low_until_manual_review,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,4600,3400,2300
379,口渴的比格维兹,future_level,塔纳利斯,38,46,38,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x5/废土游荡者#5615@35%|废土窃贼#5616@35%|废土暗法师#5617@35%|废土强盗#5618@35%|废土刺客#5623@35%|安德雷·费尔比德#7883@35%,20.1,39.34,81.77,29.54,,243,,drop_rate_required,low_until_manual_review,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,6900,5200,3400
841,另一个能量源？,future_level,塔纳利斯,38,46,38,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x10/废土游荡者#5615@35%|废土窃贼#5616@35%|废土暗法师#5617@35%|废土强盗#5618@35%|废土刺客#5623@35%|安德雷·费尔比德#7883@35%,35.15,69.15,133.63,29.46,,379,,drop_rate_required,low_until_manual_review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,加基森水业公司,future_level,塔纳利斯,38,46,38,item_source_not_in_questie,item/item_source_not_in_questie/x1/,1.92,3.43,7.44,0.26,,,82,active_item_or_spell_use,low_until_manual_review,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,6900,5200,3400
2981,菲拉斯的危机,future_level,奥格瑞玛,38,43,38,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,,2975,cross_zone_or_multi_zone,low_until_manual_review,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2000,1500,1000,500,260,260
1168,黑龙军团,future_level,尘泥沼泽,37,41,38,multi_target_shared_kill,kill/regular_shared_kills/x10/火鬃斥候#4329; kill/regular_shared_kills/x10/火鬃灰尾龙人#4331; kill/regular_shared_kills/x5/火鬃守卫#4328,19.97,31.44,52.51,72.56,,,,,medium,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,7300,5500,3700,1850,920,920,920,920
11159,石槌之魂,available_at_35,尘泥沼泽,35,41,38,shared_kill,kill/regular_shared_kills/x10/石槌之魂#23786,6.93,10.7,17.54,0.31,,,11162,,medium_high,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,7300,5500,3700,1850,920,920,920,920
11160,石槌战旗,level_met_but_prerequisite_locked,尘泥沼泽,35,39,38,single_creature_drop,item/single_regular_creature_task_item/x1/火鬃守卫#4328@100%,2.35,3.69,6.07,8.39,,11158,,,medium,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,6600,5000,3300,1650,820,820,820,820,820,820
11211,帮助泥链镇,future_level,尘泥沼泽,38,39,38,travel_dialogue_or_turnin,,1.99,2.85,4.65,16.4,,,,,medium_high,820,820,820,820,820,820,820,820,820,820,660,500,320,160,80,80,80,80,80,80
232,金格的货物,future_level,幽暗城,38,45,38,travel_dialogue_or_turnin,,1.32,1.96,3.26,15.76,,,238,,medium_high,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,880,660,440,220
238,金格的货物,future_level,幽暗城,38,45,38,travel_dialogue_or_turnin,,1.32,1.96,3.26,15.76,,232,243,,medium_high,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,880,660,440,220
864,向药剂师金格回报,future_level,幽暗城,38,46,38,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,654,,cross_zone_or_multi_zone,low_until_manual_review,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,11500,8600,5800
1424,泪水之池,future_level,悲伤沼泽,38,43,38,world_object_item_collection,item/task_item_world_object_pickup/x5/Atal'ai Artifact#30854@100%|Atal'ai Artifact#30855@100%|Atal'ai Artifact#30856@100%,7.29,10.67,16.02,46.34,,,1429,object_respawn_and_multi_click_unknown,low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100,7600,5000,2500,1250,1250
1429,阿塔莱流放者,future_level,悲伤沼泽,38,44,38,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,1424,1444,cross_zone_or_multi_zone,low_until_manual_review,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,8500,6300,4200,2100,1050
193,猎豹,level_met_but_prerequisite_locked,荆棘谷,28,40,38,single_named_drop,item/single_named_creature_task_item/x1/巴尔瑟拉#728@100%,4.89,6.99,11.06,38.76,,192,,,medium,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,7000,5200,3500,1750,880,880,880,880,880
196,猎龙,level_met_but_prerequisite_locked,荆棘谷,28,41,38,shared_kill,kill/regular_shared_kills/x10/丛林捕猎者#687,13.03,20.35,34.11,68.3,,195,197,,medium_high,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,5400,4100,2700,1350,680,680,680,680
571,摩克萨尔丁的魔法,level_met_but_prerequisite_locked,荆棘谷,33,41,38,single_creature_drop,item/single_regular_creature_task_item/x1/老迈的薄雾谷猩猩#1557@10%,19.7,44.15,109.4,72.42,,572,573,,medium,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,5400,4100,2700,1350,680,680,680,680
572,摩克萨尔丁的魔法,level_met_but_prerequisite_locked,荆棘谷,33,41,38,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x10/丛林捕猎者#687@80%,16.39,30.97,53.57,30.76,,570,571,drop_rate_required,low_until_manual_review,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,5400,4100,2700,1350,680,680,680,680
604,血帆海盗,future_level,荆棘谷,37,42,38,mixed_with_personal_item,kill/regular_shared_kills/x10/血帆流氓#1563; item/task_item_world_object_pickup/xNone/Bloodsail Charts#2086@100%; item/task_item_world_object_pickup/xNone/Bloodsail Orders#2087@100%,10.08,16.7,28.16,11.3,,599,608,object_respawn_and_multi_click_unknown,low_until_manual_review,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,7700,5800,3900,1950,960,960,960
606,吓唬病鬼,available_at_35,荆棘谷,30,41,38,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x5/老迈的薄雾谷猩猩#1557@40%,18.03,33.98,70.1,26.16,,,607,drop_rate_required,low_until_manual_review,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1800,1350,920,460,220,220,220,220
2978,戈杜尼卷轴,future_level,菲拉斯,38,43,38,travel_dialogue_or_turnin,,0.9,1.4,2.4,0.0,,,2979,,medium_high,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4000,3000,2000,1000,500,500
2987,戈杜尼钴矿石,future_level,菲拉斯,38,43,38,world_object_item_collection,item/task_item_world_object_pickup/x12/Gordunni Dirt Mound#144064@100%,10.33,15.78,22.9,0.0,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,8100,6100,4000,2000,1000,1000
3002,戈杜尼宝珠,future_level,菲拉斯,38,47,38,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,2979,,cross_zone_or_multi_zone,low_until_manual_review,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,4800,3600
1444,向费泽鲁尔复命,future_level,辛特兰,38,44,38,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,1429,1445,cross_zone_or_multi_zone,low_until_manual_review,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,8500,6300,4200,2100,1050
673,邪恶的魔法,level_met_but_prerequisite_locked,阿拉希高地,35,40,38,single_named_drop,item/single_named_creature_task_item/x1/玛雷兹·考尔#2783@100%,8.06,11.2,17.59,105.01,,671,,,medium,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,7000,5200,3500,1750,880,880,880,880,880
680,真正的威胁,level_met_but_prerequisite_locked,阿拉希高地,30,40,38,single_creature_drop,item/single_regular_creature_task_item/x1/奥卡拉尔#2773@100%,9.42,13.0,20.37,128.47,,678,,,medium,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,8700,6500,4400,2200,1100,1100,1100,1100,1100
10,谢申克的救赎,future_level,塔纳利斯,39,48,39,world_object_item_collection,item/task_item_world_object_pickup/x1/Scrimshank's Surveying Gear#144053@100%,8.02,11.04,17.2,86.84,,82,110,object_respawn_and_multi_click_unknown,low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100
32,异种蝎的威胁,future_level,塔纳利斯,39,48,39,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,113,,cross_zone_or_multi_zone,low_until_manual_review,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,12600
110,昆虫研究,future_level,塔纳利斯,39,48,39,travel_dialogue_or_turnin,,0.96,1.48,2.53,0.86,,10,113,,medium_high,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1000
113,昆虫研究,future_level,塔纳利斯,39,48,39,travel_dialogue_or_turnin,,0.96,1.48,2.53,0.86,,110,,,medium_high,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1000
1205,死沼巨鳄,available_at_35,尘泥沼泽,35,41,39,single_named_drop,item/single_named_creature_task_item/x1/死沼巨鳄#4841@100%,9.83,20.9,39.74,0.0,,,,cross_zone_or_multi_zone,low_until_manual_review,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,7300,5500,3700,1850,920,920,920,920
11162,挑战黑龙军团,level_met_but_prerequisite_locked,尘泥沼泽,35,41,39,single_named_kill,kill/single_named_or_rare_kill/x1/燃翼#23789,1.43,2.22,3.73,0.57,,11159,,active_item_or_spell_use,medium_high,11400,11400,11400,11400,11400,11400,11400,11400,11400,11400,11400,11400,9100,6800,4600,2300,1150,1150,1150,1150
11174,阻止腐蚀,level_met_but_prerequisite_locked,尘泥沼泽,35,40,39,shared_kill,kill/regular_shared_kills/x10/莫希·斯蒂格里#23797,6.03,9.31,15.31,0.0,,11172,,,medium_high,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,7000,5200,3500,1750,880,880,880,880,880
11215,帮助泥链镇,future_level,尘泥沼泽,39,39,39,travel_dialogue_or_turnin,,3.68,5.1,8.14,41.89,,,,,medium_high,820,820,820,820,820,820,820,820,820,820,660,500,320,160,80,80,80,80,80,80
699,缺乏补给,level_met_but_prerequisite_locked,悲伤沼泽,35,42,39,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x6/盐齿钳嘴鳄#1087@38%,24.44,47.21,91.49,105.12,,698,1422,drop_rate_required,low_until_manual_review,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,7700,5800,3900,1950,960,960,960
9440,一点食物,available_at_35,悲伤沼泽,35,38,39,multi_target_shared_kill,kill/regular_shared_kills/xNone/被捕获的鳄鱼#17113; kill/regular_shared_kills/xNone/被捕获的沼泽虎#17111; kill/regular_shared_kills/xNone/被捕获的狼蛛#17112,6.38,8.86,13.88,74.58,,,,,low_until_manual_review,7800,7800,7800,7800,7800,7800,7800,7800,7800,6300,4700,3100,1550,780,780,780,780,780,780,780
584,血顶徽记,level_met_but_prerequisite_locked,荆棘谷,30,41,39,mixed_with_personal_item,item/multiple_creature_task_item_drops/xNone/甘祖拉恩#1061@100%; item/multiple_creature_task_item_drops/xNone/可怕的奈兹里奥克#1062@100%,5.91,8.52,13.34,41.5,,582,,drop_rate_required,low_until_manual_review,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,7300,5500,3700,1850,920,920,920,920
613,玛雷的腿,level_met_but_prerequisite_locked,荆棘谷,30,44,39,single_creature_drop,item/single_regular_creature_task_item/x1/莫什奥格虐待者#678@22%|莫什奥格萨满祭司#679@24%|莫什奥格领主#680@40%|莫什奥格好战者#709@12%|莫什奥格法师#710@20%,20.32,40.24,95.94,109.4,,609,,,medium,13200,13200,13200,13200,13200,13200,13200,13200,13200,13200,13200,13200,13200,13200,13200,10600,7900,5300,2600,1300
621,赞吉尔的秘密,available_at_35,荆棘谷,35,44,39,multi_creature_personal_drop,"item/multiple_creature_task_item_drops/x12/赞吉尔僵尸#1488@33%|赞吉尔猎人#1489@33%|赞吉尔巫医#1490@33%|赞吉尔纳迦#1491@33%|耶尼库#2530|流亡者赞吉尔#2534@33%|""畸形足""玛雷·维尔金斯#2535|火柴棍乔乔#2536@33%",58.96,145.35,347.6,44.87,,,,drop_rate_required,low_until_manual_review,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,8500,6300,4200,2100,1050
2862,与豺狼人开战,future_level,菲拉斯,39,42,39,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x10/混血木爪豺狼人#5249@80%|木爪捕兽者#5251@80%|木爪蛮兵#5253@80%|木爪秘法师#5254@80%|木爪劫掠者#5255@80%|木爪突击队员#5258@80%,15.73,30.03,52.18,22.27,,,2863,drop_rate_required,low_until_manual_review,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,5800,4300,2900,1450,720,720,720
2902,调查木爪岭,future_level,菲拉斯,39,43,39,travel_dialogue_or_turnin,,2.01,2.88,4.69,13.4,,2863,2903,,medium_high,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4000,3000,2000,1000,500,500
2903,作战计划,future_level,菲拉斯,39,43,39,travel_dialogue_or_turnin,,2.01,2.88,4.69,13.36,,2902,,,medium_high,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,8100,6100,4000,2000,1000,1000
2974,可怕的发现,future_level,菲拉斯,38,45,39,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x20/恐怖图腾袭击者#7725@80%|恐怖图腾博学者#7726@80%|恐怖图腾萨满祭司#7727@80%,25.19,46.28,80.38,15.33,,2973,2976,drop_rate_required,low_until_manual_review,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,8900,6600,4400,2200
7732,祖卡什报告,future_level,菲拉斯,39,48,39,travel_dialogue_or_turnin,,8.9,19.4,37.4,,"7730,7731",,,cross_zone_or_multi_zone,low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100
3528,神灵哈卡,future_level,Sunken Temple,40,53,40,item_source_not_in_questie,item/item_source_not_in_questie/x1/,2.9,6.4,15.4,,,4787,,automatic_route_candidate_missing,low_until_manual_review,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800,22800
5065,失落的摩沙鲁石板,future_level,东瘟疫之地,40,58,40,mixed_with_personal_item,item/task_item_world_object_pickup/xNone/Third Mosh'aru Tablet#175487@100%; item/task_item_world_object_pickup/xNone/Fourth Mosh'aru Tablet#175488@100%,10.48,21.8,40.84,0.0,,3528,4788,"cross_zone_or_multi_zone,object_respawn_and_multi_click_unknown",low_until_manual_review,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500
1380,赫鲁萨可汗,level_met_but_prerequisite_locked,凄凉之地,30,42,40,single_named_drop,item/single_named_creature_task_item/x1/赫鲁萨可汗#5402@100%,1.83,2.9,4.73,0.0,,1374,,,medium,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9600,7200,4800,2400,1200,1200,1200
1381,赫鲁萨可汗,level_met_but_prerequisite_locked,凄凉之地,30,42,40,single_named_drop,item/single_named_creature_task_item/x1/赫鲁萨可汗#5402@100%,1.83,2.9,4.73,0.0,,1375,,,medium,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9600,7200,4800,2400,1200,1200,1200
654,塔纳利斯的样本,future_level,塔纳利斯,38,46,40,mixed_with_personal_item,item/multiple_creature_task_item_drops/x8/晶鳞蜥蜴#5419@100%|晶鳞凝视者#5420@100%|晶鳞石化蜥蜴#5421@100%; item/multiple_creature_task_item_drops/x8/饥饿的疱爪土狼#5425@100%|疱爪土狼#5426@100%|疯狂的疱爪土狼#5427@100%|残忍的疱爪土狼#8208@100%; item/multiple_creature_task_item_drops/x8/沙漠猎食蝎#5422@100%|沙漠鞭尾蝎#5423@100%|沙漠疾行蝎#5424@100%,24.15,39.26,61.66,17.38,,379,864,"drop_rate_required,elite_or_rare_target",low_until_manual_review,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,9300,6900,4600
1690,废土的公正,future_level,塔纳利斯,40,43,40,multi_target_shared_kill,kill/regular_shared_kills/x10/废土强盗#5618; kill/regular_shared_kills/xNone/废土窃贼#5616,8.65,13.0,21.15,23.71,,,1691,,low_until_manual_review,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,8100,6100,4000,2000,1000,1000
1707,收集水袋,future_level,塔纳利斯,40,44,40,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x5/废土游荡者#5615@35%|废土窃贼#5616@35%|废土暗法师#5617@35%|废土强盗#5618@35%|废土刺客#5623@35%|安德雷·费尔比德#7883@35%,17.28,30.44,56.96,27.62,,,,drop_rate_required,low_until_manual_review,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,6300,4700,3200,1600,800
2768,探水棒,future_level,塔纳利斯,40,47,40,single_named_drop,item/single_named_creature_task_item/x1/布莱中士#7604@100%,16.73,39.05,81.44,0.26,,,,"cross_zone_or_multi_zone,dungeon_objective_source,elite_or_rare_target",low_until_manual_review,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,18100,14500,10900
2846,深渊皇冠,future_level,塔纳利斯,40,46,40,single_named_drop,item/single_named_creature_task_item/x1/水占师维蕾萨#7795@100%,10.94,24.26,47.84,,,,,"automatic_route_candidate_missing,cross_zone_or_multi_zone,dungeon_objective_source,elite_or_rare_target",low_until_manual_review,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,17300,13800,10400,6900
2861,塔贝萨的任务,future_level,塔纳利斯,40,46,40,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,,2846,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,920,700,460
2864,特兰雷克,future_level,塔纳利斯,40,45,40,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,,2865,cross_zone_or_multi_zone,low_until_manual_review,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,880,660,440,220
2865,圣甲虫的壳,future_level,塔纳利斯,40,45,40,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x5/圣甲虫#7269@80%,15.95,35.06,68.14,0.52,,2864,,"cross_zone_or_multi_zone,drop_rate_required,dungeon_objective_source",low_until_manual_review,16600,16600,16600,16600,16600,16600,16600,16600,16600,16600,16600,16600,16600,16600,16600,16600,13300,10000,6600,3300
2872,斯杜雷的债务,future_level,塔纳利斯,40,45,40,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,,2873,cross_zone_or_multi_zone,low_until_manual_review,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,880,660,440,220
2873,斯杜雷的货物,future_level,塔纳利斯,40,45,40,world_object_item_collection,item/task_item_world_object_pickup/x1/Stolen Cargo#142181@100%,4.51,6.35,9.94,48.27,,2872,2874,object_respawn_and_multi_click_unknown,low_until_manual_review,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,8900,6600,4400,2200
2874,给马克基雷的货物,future_level,塔纳利斯,40,45,40,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,2873,,cross_zone_or_multi_zone,low_until_manual_review,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,8900,6600,4400,2200
2876,船运时刻表,future_level,塔纳利斯,40,45,40,travel_dialogue_or_turnin,,0.9,1.4,2.4,0.0,,,,,medium_high,13800,13800,13800,13800,13800,13800,13800,13800,13800,13800,13800,13800,13800,13800,13800,13800,11000,8300,5500,2800
