quest_id,name,status,zone,required_level,quest_level,xp_db_level,xp_db_base,earliest_completion_level,xp_at_earliest_completion,task_class,objectives,time_optimistic_min,time_central_min,time_pessimistic_min,xp_per_central_minute,distance_index,pre_single,pre_group,next_quest,route_flags,confidence,manual_review
2202,奥达曼的蘑菇,future_level_band,荒芜之地,36,42,42,4820,36,9600,world_object_item_collection,"item:task_item_world_object_pickup:count=12:sources=Magenta Cap Clusters,Magenta Cap Clusters",13.9,27.4,53.4,350.4,75.97,2258,,,"cross_zone_or_multi_zone,dungeon_objective_source,object_respawn_and_multi_click_unknown",low_until_manual_review,
2258,荒芜之地的试剂,future_level_band,荒芜之地,36,39,39,4140,36,8300,mixed_with_personal_item,"item:multiple_creature_task_item_drops:count=5:sources=饥饿的秃鹫,秃鹫,巨型秃鹫; item:multiple_creature_task_item_drops:count=10:sources=峭壁山狗,野生峭壁山狗,老峭壁山狗,疯狂的峭壁山狗; item:multiple_creature_task_item_drops:count=5:sources=石元素,次级石元素,巨型石元素,因弗努斯大使",23.1,86.64,271.01,95.8,83.52,,,2202,"drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
9439,被抢走的财物,future_level_band,荒芜之地,36,40,40,4370,36,8700,mixed_with_personal_item,item:task_item_world_object_pickup:count=None:sources=Empty Barrel; item:task_item_world_object_pickup:count=None:sources=Weapon Rack,5.67,7.99,14.71,1088.9,84.93,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,objective_count:missing_counts
643,阿拉索符印,available_by_level_subject_to_prerequisites,阿拉希高地,32,41,41,4590,36,9200,single_named_drop,item:single_named_creature_task_item:count=1:sources=瓦罗卡尔中尉,6.95,9.7,17.18,948.5,88.43,641,,644,,medium,
1166,莫格穆洛克的任务,future_level_band,尘泥沼泽,37,41,41,5700,37,11400,mixed_with_personal_item,item:task_item_world_object_pickup:count=None:sources=Mok'Morokk's Snuff; item:task_item_world_object_pickup:count=None:sources=Mok'Morokk's Grog; item:task_item_world_object_pickup:count=None:sources=Mok'Morokk's Strongbox,6.75,9.53,18.15,1196.2,69.36,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,objective_count:missing_counts
1169,群龙之首,future_level_band,尘泥沼泽,37,41,41,6850,37,13700,mixed_with_personal_item,"item:multiple_creature_task_item_drops:count=7:sources=灼热龙崽,灼热雏龙; item:multiple_creature_task_item_drops:count=7:sources=灼热龙崽,灼热雏龙",20.98,74.59,240.25,183.7,89.91,,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
1170,奥妮克希亚的血脉,future_level_band,尘泥沼泽,37,41,41,455,37,920,travel_dialogue_or_turnin,,1.03,1.57,2.66,586.0,1.89,1169,,1171,,medium_high,
1171,奥妮克希亚的血脉,future_level_band,尘泥沼泽,37,41,41,455,37,920,travel_dialogue_or_turnin,,1.03,1.57,2.66,586.0,1.89,1170,,1172,,medium_high,
1172,奥妮克希亚的血脉,future_level_band,尘泥沼泽,37,41,41,5700,37,11400,world_object_collection,object:multiple_world_objects:count=5:sources=Egg of Onyxia,9.02,12.78,23.28,892.0,91.01,1171,,,active_item_or_spell_use,medium,
11184,悬赏：贪婪的血爪,available_by_level_subject_to_prerequisites,尘泥沼泽,35,39,39,4140,37,8300,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=贪婪的血爪,3.22,4.65,7.52,1784.9,23.9,,,,,medium_high,
11213,寻找塔贝萨,future_level_band,尘泥沼泽,37,37,37,370,37,740,travel_dialogue_or_turnin,,2.71,3.82,6.14,193.7,27.34,,,,,medium_high,
11217,龙尾草,future_level_band,尘泥沼泽,37,40,40,4370,37,8700,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=8:sources=灼热雏龙,尘泥利齿鳄鱼",9.67,39.03,130.37,222.9,10.55,,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
1372,真言药水,future_level_band,暮色森林,37,42,42,480,37,960,travel_dialogue_or_turnin,,0.93,1.44,2.46,666.7,0.52,,,1383,,medium_high,
1383,真言药水,future_level_band,暮色森林,37,42,42,6000,37,12000,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=5:sources=暗影黑豹; item:multiple_creature_task_item_drops:count=None:sources=泥沼之王; item:multiple_creature_task_item_drops:count=None:sources=睡梦雏龙,15.77,57.46,179.73,208.8,0.0,1372,,,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
1388,真言药水,future_level_band,暮色森林,37,42,42,480,37,960,travel_dialogue_or_turnin,,0.93,1.44,2.46,666.7,0.52,1383,,1391,,medium_high,
1391,真言药水,future_level_band,暮色森林,37,42,42,3600,37,7200,travel_dialogue_or_turnin,,8.9,19.4,37.4,371.1,,1388,,,cross_zone_or_multi_zone,low_until_manual_review,
209,劈颅巨魔的獠牙,future_level_band,荆棘谷,37,42,42,4820,37,9600,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=18:sources=劈颅战士,劈颅猎人,劈颅巫医,劈颅逐灵者",23.02,75.91,237.48,126.5,79.32,189,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
576,海盗的眼睛,future_level_band,荆棘谷,37,42,42,3600,37,7200,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=血帆袭击者,血帆法师,血帆流氓,血帆术士",2.9,8.33,23.36,864.3,13.66,595,,,,medium,
587,鼻烟,future_level_band,荆棘谷,37,41,41,2250,37,4500,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=15:sources=血帆袭击者,血帆法师,血帆流氓,血帆术士",15.74,57.11,179.21,78.8,13.66,595,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
595,血帆海盗,future_level_band,荆棘谷,37,41,41,3400,37,6800,travel_dialogue_or_turnin,,1.45,2.13,3.53,3192.5,6.87,,,597,,medium_high,
597,血帆海盗,future_level_band,荆棘谷,37,41,41,3400,37,6800,travel_dialogue_or_turnin,,1.47,2.16,3.58,3148.1,7.16,595,,599,,medium_high,
598,裂骨项链,available_by_level_subject_to_prerequisites,荆棘谷,30,42,42,4820,37,9600,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=25:sources=劈颅战士,劈颅猎人,劈颅巫医,劈颅逐灵者",26.05,95.15,308.2,100.9,40.17,596,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
599,血帆海盗,future_level_band,荆棘谷,37,41,41,1140,37,2300,travel_dialogue_or_turnin,,1.0,1.53,2.6,1503.3,1.22,597,,604,,medium_high,
711,研究石元素,available_by_level_subject_to_prerequisites,荒芜之地,35,39,39,4140,37,8300,multi_creature_personal_drop,item:multiple_creature_task_item_drops:count=3:sources=石元素,7.2,21.24,63.36,390.8,72.0,710,,712,drop_rate_required,low_until_manual_review,server_drop_rate_needed
2283,搜寻项链,future_level_band,荒芜之地,37,41,41,3400,37,6800,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=暗炉勘探员,暗炉恶棍,暗炉掘地工,石窟嚼石者",9.7,23.91,51.55,284.4,0.0,,,2284,"cross_zone_or_multi_zone,dungeon_objective_source",low_until_manual_review,
2284,搜寻项链，再来一次,future_level_band,荒芜之地,37,41,41,6850,37,13700,travel_dialogue_or_turnin,,8.9,19.4,37.4,706.2,,2283,,2318,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,not_in_world_candidate_union
2318,翻译日记,future_level_band,荒芜之地,37,42,42,4820,37,9600,travel_dialogue_or_turnin,,8.9,19.4,37.4,494.8,0.0,2284,,2338,cross_zone_or_multi_zone,low_until_manual_review,
2338,翻译日记,future_level_band,荒芜之地,37,42,42,480,37,960,travel_dialogue_or_turnin,,0.9,1.4,2.4,685.7,0.0,2318,,,,medium_high,
2339,寻找宝贝,future_level_band,荒芜之地,37,44,44,7900,37,15800,mixed_with_personal_item,item:task_item_world_object_pickup:count=3:sources=Shadowforge Cache; item:multiple_creature_task_item_drops:count=None:sources=格瑞姆洛克; item:task_item_world_object_pickup:count=None:sources=Conspicuous Urn; item:multiple_creature_task_item_drops:count=None:sources=阿扎达斯,20.75,93.01,315.52,169.9,0.0,2338,,,"cross_zone_or_multi_zone,drop_rate_required,dungeon_objective_source,elite_or_rare_target,object_respawn_and_multi_click_unknown",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
2340,交付宝石,future_level_band,荒芜之地,37,44,44,2600,37,5200,travel_dialogue_or_turnin,,8.9,19.4,37.4,268.0,,2339,,2341,cross_zone_or_multi_zone,low_until_manual_review,
2341,项链任务的终结,future_level_band,荒芜之地,37,44,44,7900,37,15800,travel_dialogue_or_turnin,,8.9,19.4,37.4,814.4,0.0,2340,,,cross_zone_or_multi_zone,low_until_manual_review,
2976,可怕的发现,future_level_band,菲拉斯,37,45,45,6900,37,13800,travel_dialogue_or_turnin,,8.9,19.4,37.4,711.3,,2974,,,cross_zone_or_multi_zone,low_until_manual_review,
664,船长的复仇,available_by_level_subject_to_prerequisites,阿拉希高地,35,40,40,4370,37,8700,multi_target_shared_kill,kill:regular_shared_kills:count=10:sources=刺脊袭击者; kill:regular_shared_kills:count=3:sources=刺脊巫师,9.67,14.88,24.4,584.7,26.3,,,,,medium,
679,短兵相接,available_by_level_subject_to_prerequisites,阿拉希高地,30,40,40,4370,37,8700,multi_target_shared_kill,kill:regular_shared_kills:count=7:sources=石拳萨满祭司; kill:regular_shared_kills:count=3:sources=石拳领主,13.71,19.94,32.11,436.3,128.47,678,,,,medium,
1446,预言者迦玛兰,future_level_band,Sunken Temple,38,53,53,11400,38,22800,single_named_drop,item:single_named_creature_task_item:count=1:sources=预言者迦玛兰,13.23,31.61,89.51,721.3,,,,,"automatic_route_candidate_missing,cross_zone_or_multi_zone,dungeon_objective_source,elite_or_rare_target",low_until_manual_review,not_in_world_candidate_union
1488,堕落者,available_by_level_subject_to_prerequisites,凄凉之地,25,40,40,5450,38,10900,multi_target_shared_kill,kill:elite_or_boss_shared_kills:count=None:sources=魔王阿兹雷索克; kill:regular_shared_kills:count=None:sources=祖格卡,5.75,9.75,18.26,1117.9,45.38,1484,,,elite_or_rare_target,low_until_manual_review,objective_count:missing_counts
243,进入沙漠,future_level_band,塔纳利斯,38,46,46,2850,38,5700,travel_dialogue_or_turnin,,8.9,19.4,37.4,293.8,0.0,238,,379,cross_zone_or_multi_zone,low_until_manual_review,
379,口渴的比格维兹,future_level_band,塔纳利斯,38,46,46,4300,38,8600,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=5:sources=废土游荡者,废土窃贼,废土暗法师,废土强盗",8.07,28.46,91.27,302.2,29.54,243,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
841,另一个能量源？,future_level_band,塔纳利斯,38,46,0,0,38,0,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=10:sources=废土游荡者,废土窃贼,废土暗法师,废土强盗",13.08,48.75,159.99,,29.46,379,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
992,加基森水业公司,future_level_band,塔纳利斯,38,46,46,4300,38,8600,item_source_not_in_questie,item:item_source_not_in_questie:count=1:sources=,1.92,3.43,7.44,2507.3,0.26,,,82,active_item_or_spell_use,low_until_manual_review,item_source_missing:8585
2981,菲拉斯的危机,future_level_band,奥格瑞玛,38,43,43,1260,38,2500,travel_dialogue_or_turnin,,8.9,19.4,37.4,128.9,,,,2975,cross_zone_or_multi_zone,low_until_manual_review,
1168,黑龙军团,future_level_band,尘泥沼泽,37,41,41,4590,38,9200,multi_target_shared_kill,kill:regular_shared_kills:count=10:sources=火鬃斥候; kill:regular_shared_kills:count=10:sources=火鬃灰尾龙人; kill:regular_shared_kills:count=5:sources=火鬃守卫,19.97,31.44,52.51,292.6,72.56,,,,,medium,
11159,石槌之魂,available_by_level_subject_to_prerequisites,尘泥沼泽,35,41,41,4590,38,9200,shared_kill,kill:regular_shared_kills:count=10:sources=石槌之魂,6.93,10.7,17.54,859.8,0.31,,,11162,,medium_high,
11160,石槌战旗,available_by_level_subject_to_prerequisites,尘泥沼泽,35,39,39,4140,38,8300,single_creature_drop,item:single_regular_creature_task_item:count=1:sources=火鬃守卫,2.35,7.88,24.13,1053.3,8.39,11158,,,,medium,
11211,帮助泥链镇,future_level_band,尘泥沼泽,38,39,39,410,38,820,travel_dialogue_or_turnin,,1.99,2.85,4.65,287.7,16.4,,,,,medium_high,
232,金格的货物,future_level_band,幽暗城,38,45,45,550,38,1100,travel_dialogue_or_turnin,,1.32,1.96,3.26,561.2,15.76,,,238,,medium_high,
238,金格的货物,future_level_band,幽暗城,38,45,45,550,38,1100,travel_dialogue_or_turnin,,1.32,1.96,3.26,561.2,15.76,232,,243,,medium_high,
864,向药剂师金格回报,future_level_band,幽暗城,38,46,46,7200,38,14400,travel_dialogue_or_turnin,,8.9,19.4,37.4,742.3,0.0,654,,,cross_zone_or_multi_zone,low_until_manual_review,
1424,泪水之池,future_level_band,悲伤沼泽,38,43,43,6300,38,12600,world_object_item_collection,"item:task_item_world_object_pickup:count=5:sources=Atal'ai Artifact,Atal'ai Artifact,Atal'ai Artifact",5.44,8.01,15.9,1573.0,46.34,,,1429,object_respawn_and_multi_click_unknown,low_until_manual_review,
1429,阿塔莱流放者,future_level_band,悲伤沼泽,38,44,44,5290,38,10600,travel_dialogue_or_turnin,,8.9,19.4,37.4,546.4,,1424,,1444,cross_zone_or_multi_zone,low_until_manual_review,
193,猎豹,available_by_level_subject_to_prerequisites,荆棘谷,28,40,40,4370,38,8700,single_named_drop,item:single_named_creature_task_item:count=1:sources=巴尔瑟拉,4.9,6.99,13.35,1244.6,38.76,192,,,,medium,
196,猎龙,available_by_level_subject_to_prerequisites,荆棘谷,28,41,41,3400,38,6800,shared_kill,kill:regular_shared_kills:count=10:sources=丛林捕猎者,13.03,20.35,34.11,334.2,68.3,195,,197,,medium_high,
571,摩克萨尔丁的魔法,available_by_level_subject_to_prerequisites,荆棘谷,33,41,41,3400,38,6800,single_creature_drop,item:single_regular_creature_task_item:count=1:sources=老迈的薄雾谷猩猩,7.66,15.57,37.81,436.7,72.42,572,,573,,medium,
572,摩克萨尔丁的魔法,available_by_level_subject_to_prerequisites,荆棘谷,33,41,41,3400,38,6800,multi_creature_personal_drop,item:multiple_creature_task_item_drops:count=10:sources=丛林捕猎者,13.38,49.15,160.6,138.4,30.76,570,,571,drop_rate_required,low_until_manual_review,server_drop_rate_needed
604,血帆海盗,future_level_band,荆棘谷,37,42,42,4820,38,9600,mixed_with_personal_item,kill:regular_shared_kills:count=10:sources=血帆流氓; item:task_item_world_object_pickup:count=None:sources=Bloodsail Charts; item:task_item_world_object_pickup:count=None:sources=Bloodsail Orders,9.33,15.64,28.91,613.8,11.3,599,,608,object_respawn_and_multi_click_unknown,low_until_manual_review,objective_count:missing_counts
606,吓唬病鬼,available_by_level_subject_to_prerequisites,荆棘谷,30,41,41,1140,38,2300,multi_creature_personal_drop,item:multiple_creature_task_item_drops:count=5:sources=老迈的薄雾谷猩猩,8.0,28.37,91.12,81.1,26.16,,,607,drop_rate_required,low_until_manual_review,server_drop_rate_needed
2978,戈杜尼卷轴,future_level_band,菲拉斯,38,43,43,2500,38,5000,travel_dialogue_or_turnin,,0.9,1.4,2.4,3571.4,0.0,,,2979,,medium_high,
2987,戈杜尼钴矿石,future_level_band,菲拉斯,38,43,43,5050,38,10100,world_object_item_collection,item:task_item_world_object_pickup:count=12:sources=Gordunni Dirt Mound,5.9,12.6,23.6,801.6,0.0,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,
3002,戈杜尼宝珠,future_level_band,菲拉斯,38,47,47,3000,38,6000,travel_dialogue_or_turnin,,8.9,19.4,37.4,309.3,,2979,,,cross_zone_or_multi_zone,low_until_manual_review,
1444,向费泽鲁尔复命,future_level_band,辛特兰,38,44,44,5290,38,10600,travel_dialogue_or_turnin,,8.9,19.4,37.4,546.4,,1429,,1445,cross_zone_or_multi_zone,low_until_manual_review,
673,邪恶的魔法,available_by_level_subject_to_prerequisites,阿拉希高地,35,40,40,4370,38,8700,single_named_drop,item:single_named_creature_task_item:count=1:sources=玛雷兹·考尔,8.06,11.2,19.82,776.8,105.01,671,,,,medium,
680,真正的威胁,available_by_level_subject_to_prerequisites,阿拉希高地,30,40,40,5450,38,10900,single_creature_drop,item:single_regular_creature_task_item:count=1:sources=奥卡拉尔,9.42,16.72,35.62,651.9,128.47,678,,,,medium,
10,谢申克的救赎,future_level_band,塔纳利斯,39,48,48,6290,39,12600,world_object_item_collection,item:task_item_world_object_pickup:count=1:sources=Scrimshank's Surveying Gear,7.65,10.51,17.57,1198.9,86.84,82,,110,object_respawn_and_multi_click_unknown,low_until_manual_review,
32,异种蝎的威胁,future_level_band,塔纳利斯,39,48,48,7850,39,15700,travel_dialogue_or_turnin,,8.9,19.4,37.4,809.3,,113,,,cross_zone_or_multi_zone,low_until_manual_review,
110,昆虫研究,future_level_band,塔纳利斯,39,48,48,625,39,1250,travel_dialogue_or_turnin,,0.96,1.48,2.53,844.6,0.86,10,,113,,medium_high,
113,昆虫研究,future_level_band,塔纳利斯,39,48,48,625,39,1250,travel_dialogue_or_turnin,,0.96,1.48,2.53,844.6,0.86,110,,,,medium_high,
1205,死沼巨鳄,available_by_level_subject_to_prerequisites,尘泥沼泽,35,41,41,4590,39,9200,single_named_drop,item:single_named_creature_task_item:count=1:sources=死沼巨鳄,9.83,20.9,42.07,440.2,0.0,,,,cross_zone_or_multi_zone,low_until_manual_review,
11162,挑战黑龙军团,available_by_level_subject_to_prerequisites,尘泥沼泽,35,41,41,5700,39,11400,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=燃翼,1.43,2.22,3.73,5135.1,0.57,11159,,,active_item_or_spell_use,medium_high,
11174,阻止腐蚀,available_by_level_subject_to_prerequisites,尘泥沼泽,35,40,40,4370,39,8700,shared_kill,kill:regular_shared_kills:count=10:sources=莫希·斯蒂格里,6.03,9.31,15.31,934.5,0.0,11172,,,,medium_high,
